"UID","SITE_ID","UNIQUE_ID","DSGN_CYCLE","WGT_TP","LAT_DD83","LON_DD83","LAT_ANALYS","LON_ANALYS","XCOORD","YCOORD","AG_ECO3","AG_ECO9","COAST_REG","EPA_REG","FED_NONFED","HYD_CLS","MAJ_BAS_NM","MISS_BASIN","NEP_NAT","NWCA_ECO4","NWCA_ECO5","OWN_NARS","PNWCA_ECO4","PNWCA_ECO5","PNWCA_WETCLS_GRP","PNWCA_RPT_UNIT","PSTL_CODE","RPTGRP_10","RPTGRP_12","RPT_UNIT","RPT_UNIT_5","RPT_UNIT_6","RPT_UNIT20","WETCLS_EVL","WETCLS_GRP","WETCLS_HGM","WETCLS_HGM2","WETCLS_ALT","NWCA_ECO4_HYD","NWCA_ECO5_HYD","VISIT_NO","MICX_DETECT","MICX_EPA_COND","NTL_COND","PTL_COND","STRESS_HEAVYMETAL","STRESS_NONNATIVE","STRESS_PALT_SUM","STRESS_SOHARD","STRESS_SOMODF","STRESS_VEGREP","STRESS_VEGRMV","STRESS_WADSUB","STRESS_WOBSTR","VEGCOND_2016","SW_SAMPLEABLE","CHEM_NOT_COLLECTED","MICX_NOT_COLLECTED","WCHL_NOT_COLLECTED"
206735,"NWCA16-4192","NWC_RI-10032",2016,"4.33691790915261","41.2245765284497","-71.5645601062719","41.224136","-71.565319","2010202.23624107","677219.224494505","PLNLOW","CPL","North East Coast Region","Region_01","Federal","INLAND","New England Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","NOAA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","RI","CPL-PRLH","CPL-PRLH","ICP","ICP","ICP","ICP-H","PEM","PRLH","DEPRESSION","DEPRESSION_ALT","HGM_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Detected","At or Below Benchmark","Poor","Fair","Low","Very High","Moderate","Low","Moderate","Low","Low","Moderate","Low","Poor","Y",NA,NA,NA
206736,"NWCA16-4904","NWC_WA-10128",2016,"1153.73582538707","48.2793917047061","-122.388151449246","48.279397","-122.388157","-1951718.61126457","1474893.77098436","WMTNS","WMT","Pacific Coast Region","Region_10","Non-Federal","TIDAL","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","NEP","W","WMT","Non-Federal","W","WMT","EH","PAC","WA","ALL-EH","ALL-EH","PAC","TDL","TDL","PAC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","W-TIDAL","WMT-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Moderate","Moderate","Moderate","Low","Low","Moderate","Low","Fair","Y",NA,NA,"Y"
206750,"NWCA16-4681","NWC_UT-10082",2016,"31215.0837259696","40.9739181200305","-111.964322565762","40.9739","-111.9643","-1326358.01654883","500952.186422132","WMTNS","XER","Not Coast","Region_08","Non-Federal","INLAND","Great Basin Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","UT","W-PRLH","XER-PRLH","ARW","WST","ARW","ARW-H","PUBPAB","PRLH","LACUSTRINE","LACUSTRINE","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Moderate","High","Low","Low","Low","Low","Low","Low","Low","Fair",NA,"Y","Y","Y"
206760,"NWCA16-4638","NWC_UT-10039",2016,"31215.0837259696","40.9657882059328","-111.980198770236","40.96582","-111.98022","-1327816.96418844","500276.356445553","WMTNS","XER","Not Coast","Region_08","Non-Federal","INLAND","Great Basin Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","UT","W-PRLH","XER-PRLH","ARW","WST","ARW","ARW-H","PUBPAB","PRLH","LACUSTRINE","LACUSTRINE","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
206780,"NWCA16-5155","NWC_WY-10078",2016,"55411.2307806212","44.9076305353276","-110.115198801816","44.90786","-110.11411","-1108914.68352522","911159.436521741","WMTNS","WMT","Not Coast","Region_08","Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","W","WMT","NPS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","WY","W-PRLH","WMT-PRLH","WVM","WST","WVM","WVM-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Fair","Low","High","High","Moderate","Moderate","Low","Low","High","Low","Poor","Y",NA,NA,NA
206791,"NWCA16-2850","NWC_ME-10045",2016,"2842.03931480741","44.8181365955037","-66.9865934502732","44.81804","-66.98695","2255366.98918118","1165671.05596752","EHIGH","NAP","North East Coast Region","Region_01","Federal","TIDAL","New England Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","NOAA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","ME","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","EMU-TIDAL","EMU-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Moderate","Low","Low","Low","Low","Low","Low","Low","Poor","Y",NA,NA,NA
206793,"NWCA16-4490","NWC_TX-10138",2016,"87906.7849248588","29.5140083997178","-95.5004358691739","29.51401","-95.50044","48432.4926002134","-891185.607591826","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","INLAND","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","CPL-PRLW","CPL-PRLW","ICP","ICP","ICP","ICP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","High","High","Low","Low","Moderate","Moderate","Moderate","Poor",NA,"Y","Y","Y"
206830,"NWCA16-5005","NWC_WI-10055",2016,"124608.071603048","46.2400145970753","-92.0996786297051","46.24015","-92.09978","301384.74537457","982890.502936861","PLNLOW","UMW","Not Coast","Region_05","Non-Federal","INLAND","Upper Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","County","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","WI","EMU-PRLH","EMU-PRLH","NCE","EMU","EMU","NCE-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Low","Moderate","Moderate","Moderate","Low","Low","Low","Low","Good","Y",NA,NA,NA
206880,"NWCA16-7621","NWC_AZ-10158",2016,"596.343992405057","36.3681262872715","-109.123768091128","36.36799","-109.12405","-1163069.63215048","-46383.6749792686","WMTNS","WMT","Not Coast","Region_09","Non-Federal","INLAND","Upper Colorado Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Tribal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","AZ","W-PRLH","WMT-PRLH","WVM","WST","WVM","WVM-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Fair","Poor","Low","Very High","High","High","Low","High","Low","Moderate","Low","Poor","Y",NA,NA,NA
206900,"NWCA16-3286","NWC_MT-10133",2016,"9267.17696765317","47.2369935655985","-114.168098525074","47.236994","-114.168099","-1374756.62486052","1218932.02138982","WMTNS","WMT","Not Coast","Region_08","Non-Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Tribal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MT","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Very High","High","Moderate","Moderate","Low","Moderate","Moderate","Low","Poor","Y",NA,NA,NA
206910,"NWCA16-3297","NWC_MT-10144",2016,"9267.17696765317","47.1747330506425","-114.094118904425","47.17435","-114.09428","-1370529.62400091","1211103.35162719","WMTNS","WMT","Not Coast","Region_08","Non-Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Tribal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MT","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Very High","High","Moderate","Low","Low","Moderate","Low","Low","Poor","N","Y","Y","Y"
206930,"NWCA16-2840","NWC_ME-10001",2016,"210693.492105665","45.9783069706918","-70.1491313624316","45.9786","-70.14906","1981354.95078029","1218823.67156243","EHIGH","NAP","Not Coast","Region_01","Non-Federal","INLAND","New England Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","ME","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PSS","PRLW","LACUSTRINE","LACUSTRINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Low","Good","Y",NA,NA,NA
206950,"NWCA16-4774","NWC_VA-10064",2016,"22115.1197511092","37.5841117775028","-75.6298940230901","37.584112","-75.629894","1768196.83038739","199659.501711155","PLNLOW","CPL","North East Coast Region","Region_03","Non-Federal","TIDAL","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","VA","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
207032,"NWCA16-4797","NWC_VA-10087",2016,"22115.1197511092","37.555658663126","-75.690748874481","37.555659","-75.690749","1763671.49591916","195412.632115331","PLNLOW","CPL","North East Coast Region","Region_03","Non-Federal","TIDAL","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","VA","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
207050,"NWCA16-4769","NWC_VA-10059",2016,"22115.1197511092","37.4966458790578","-75.7190771275826","37.496556","-75.718838","1762649.64900987","188423.683830238","PLNLOW","CPL","North East Coast Region","Region_03","Non-Federal","TIDAL","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","VA","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
207090,"NWCA16-3726","NWC_NV-10073",2016,"49863.9046744473","39.4984450101733","-119.735404217193","39.49849","-119.7354","-2001627.13125342","475257.581885204","WMTNS","XER","Not Coast","Region_09","Non-Federal","INLAND","Great Basin Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","City","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NV","W-PRLW","XER-PRLW","ARW","WST","ARW","ARW-W","PSS","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","Moderate","Moderate","Low","Low","Low","Low","Low","Fair",NA,"Y","Y","Y"
207130,"NWCA16-2525","NWC_LA-10120",2016,"33474.4838600196","29.727501889248","-93.8104664312585","29.727502","-93.810466","211711.054605447","-865202.755993546","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","TIDAL","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
207131,"NWCA16-2541","NWC_LA-10136",2016,"33474.4838600196","29.7255471887671","-93.8132329937526","29.725547","-93.813233","211448.584355273","-865425.639226991","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","TIDAL","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Detected","At or Below Benchmark","Poor","Poor","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
207132,"NWCA16-2839","NWC_ME-10002",2016,"666960.247328659","45.9697659778478","-68.2367990644571","45.96977","-68.2368","2124155.90863372","1259221.57684607","EHIGH","NAP","Not Coast","Region_01","Non-Federal","INLAND","New England Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","ME","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Low","Fair",NA,"Y","Y","Y"
207190,"NWCA16-4766","NWC_VA-10014",2016,"833.593357942273","37.5683918937903","-75.6102229482715","37.568693","-75.610075","1770253.18095703","198304.306621444","PLNLOW","CPL","North East Coast Region","Region_03","Non-Federal","TIDAL","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","NGO","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","VA","ALL-EW","ALL-EW","ATL","TDL","TDL","ATL-W","E2SS","EW","FLATS","FLATS","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Moderate","Low","Low","Low","Low","Low","Low","Low","Poor",NA,"Y","Y","Y"
207200,"NWCA16-1644","NWC_DE-10046",2016,"313.241747428031","39.0140904569258","-75.4245174775524","39.01406","-75.42455","1751315.47370497","360034.441637709","PLNLOW","CPL","North East Coast Region","Region_03","Non-Federal","TIDAL","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","DE","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Moderate","High","Moderate","Moderate","Low","Moderate","Low","Low","Low","Poor",NA,"Y","Y","Y"
207250,"NWCA16-2557","NWC_LA-10152",2016,"33474.4838600196","29.8572667211441","-93.2130897777833","29.85715","-93.21271","269035.962152621","-849303.204712368","PLNLOW","CPL","Gulf Coast Region","Region_06","Federal","TIDAL","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","FWS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL_ALT","HGM_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Detected","At or Below Benchmark","Fair","Good","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
207274,"NWCA16-6008","NWC_KY-10042",2016,"43736.6135287514","38.0335985417859","-86.24083079829","38.03342","-86.24182","846988.088773441","103332.12062601","EHIGH","SAP","Not Coast","Region_04","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","KY","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Moderate","High","High","Moderate","Low","Moderate","High","Low","Poor","Y",NA,NA,NA
207290,"NWCA16-1492","NWC_CO-10079",2016,"19241.0341551019","39.6172691500375","-105.95004235459","39.61728","-105.95005","-844943.371251062","281577.550164416","WMTNS","WMT","Not Coast","Region_08","Federal","INLAND","Upper Colorado Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","USFS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CO","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","SLOPE","SLOPE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Moderate","High","Moderate","Moderate","Low","High","Moderate","Low","Good","Y",NA,NA,NA
207301,"NWCA16-3499","NWC_NH-10029",2016,"1991.21013823211","42.8959090997294","-70.8475681208114","42.89592","-70.84754","2018921.49782771","873031.709284381","EHIGH","NAP","North East Coast Region","Region_01","Non-Federal","TIDAL","New England Region","NOT_MISSISSIPPI_BASIN","NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NH","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","EMU-TIDAL","EMU-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Moderate","Low","Moderate","Low","Low","Low","Low","Moderate","Low","Poor","Y",NA,NA,NA
207302,"NWCA16-2886","NWC_MI-10050",2016,"805973.382066666","45.5983146954697","-87.317340905069","45.59865","-87.31796","676679.279231349","936399.044097974","PLNLOW","UMW","Great Lakes Region","Region_05","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MI","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","High","High","Moderate","Low","Moderate","Moderate","Low","Fair",NA,"Y","Y","Y"
207304,"NWCA16-4150","NWC_PA-10030",2016,"96207.6852919157","41.6446199603279","-76.7189624003285","41.64462","-76.718962","1583330.8142979","625536.613174776","EHIGH","NAP","Not Coast","Region_03","Non-Federal","INLAND","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","PA","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PSS","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
207305,"NWCA16-4151","NWC_PA-10031",2016,"39794.7653890887","40.8229485702619","-79.8943301231299","40.82178","-79.89562","1340840.81522596","486269.779749154","EHIGH","SAP","Not Coast","Region_03","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","PA","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Moderate","Moderate","Low","Low","Moderate","Moderate","Low","Low","Poor","N","Y","Y","Y"
207306,"NWCA16-4516","NWC_TX-10164",2016,"50806.1604136141","29.6277845444887","-94.3994075867511","29.62778","-94.39941","154957.579764081","-877394.435725602","PLNLOW","CPL","Gulf Coast Region","Region_06","Federal","TIDAL","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","FWS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL_ALT","HGM_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","High","High","Low","High","Low","Moderate","Low","Good",NA,"Y","Y","Y"
207400,"NWCA16-3074","NWC_MO-10085",2016,"27505.072696744","37.9765580040027","-94.3451813681532","37.97651","-94.34523","143976.767905921","54664.6343197264","PLNLOW","TPL","Not Coast","Region_07","Non-Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MO","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Moderate","Low","Low","Low","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
207401,"NWCA16-3106","NWC_MO-10117",2016,"27505.072696744","37.9600646281367","-94.3501184579759","37.95961","-94.34988","143579.354131814","52808.8325126898","PLNLOW","TPL","Not Coast","Region_07","Non-Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MO","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","Moderate","Low","Moderate","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
207402,"NWCA16-3314","NWC_MT-10161",2016,"9267.17696765317","48.9551123829012","-115.632369740588","48.955112","-115.63237","-1445189.14756004","1426314.9678638","WMTNS","WMT","Not Coast","Region_08","Non-Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MT","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","High","High","Moderate","Moderate","Low","High","Low","Low","Poor","Y",NA,NA,NA
207404,"NWCA16-5006","NWC_WI-10056",2016,"56123.307677381","43.3679480866212","-88.1915905840449","43.3677","-88.19252","629098.584809039","682867.345931027","PLNLOW","TPL","Great Lakes Region","Region_05","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","WI","IPL-PRLH","IPL-PRLH","TPL","PLN","PLN","TPL-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Moderate","High","Moderate","Moderate","Low","Low","Moderate","Low","Low","Poor","N","Y","Y","Y"
207410,"NWCA16-3497","NWC_NH-10027",2016,"1991.21013823211","42.9146726874164","-70.8162691939915","42.91486","-70.81663","2020825.67128975","875720.256210948","EHIGH","NAP","North East Coast Region","Region_01","Non-Federal","TIDAL","New England Region","NOT_MISSISSIPPI_BASIN","NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NH","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","EMU-TIDAL","EMU-TIDAL","1","Detected","At or Below Benchmark","Fair","Fair","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Moderate","Fair","Y",NA,NA,NA
207411,"NWCA16-1228","NWC_CA-10129",2016,"6993.35369812595","41.73421693838","-124.157484891427","41.73412","-124.15729","-2291348.781572","816348.84075331","WMTNS","WMT","Pacific Coast Region","Region_09","Non-Federal","INLAND","California Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CA","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","SLOPE","SLOPE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","High","Moderate","Moderate","Moderate","Moderate","Low","Low","Moderate","Low","Good",NA,"Y","Y","Y"
207412,"NWCA16-1874","NWC_FL-10389",2016,"31046.4755886664","30.3670852069655","-81.5199235751546","30.36758","-81.51965","1384050.40753627","-691011.59280976","PLNLOW","CPL","South East Coast Region","Region_04","Non-Federal","TIDAL","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","FL","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Fair","Poor","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Low","Good","Y",NA,NA,NA
